CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2022,-0.10,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2022,-0.20,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2022,0.49,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2022,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2022,0.29,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2022,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2022,-0.09,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2022,-0.04,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2022,0.29,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2022,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2022,0.25,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2023,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2023,-0.02,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2023,0.02,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2023,0.25,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2023,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2023,0.27,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2017,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2017,-47.79,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2017,-0.68,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2017,2.33,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2017,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2017,1.65,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,0.19,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,-25.73,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,1.94,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,1.65,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,3.59,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,2.90,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-17.65,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-0.63,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,3.59,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,2.96,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,0.31,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,-18.69,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,-1.35,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,2.96,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,1.61,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2018,0.34,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2018,-2.34,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2018,0.82,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2018,1.61,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2018,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2018,2.43,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2018,1.54,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2018,-25.03,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2018,6.11,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2018,2.43,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2018,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2018,8.54,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2018,1.23,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2018,-1.41,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2018,-7.74,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2018,8.54,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2018,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2018,0.81,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2019,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2019,-4.32,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2019,0.14,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2019,0.81,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2019,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2019,0.95,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2019,0.57,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2019,-8.41,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2019,-0.36,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2019,0.95,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2019,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2019,0.59,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2019,3.82,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2019,-3.27,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2019,-0.12,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2019,0.59,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2019,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2019,0.47,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2019,0.03,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2019,-28.37,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2019,0.21,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2019,0.47,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2019,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2019,0.68,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2020,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2020,-3.03,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2020,-0.23,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2020,0.68,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2020,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2020,0.45,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2020,1.17,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2020,-24.06,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2020,-0.02,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2020,0.45,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2020,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2020,0.43,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2020,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2020,0.37,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2020,0.14,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2020,0.43,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2020,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2020,0.57,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2020,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2020,-1.12,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2020,-0.32,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2020,0.57,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2020,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2020,0.24,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2014,4.49,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2014,-29.01,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2014,4.64,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2014,2.81,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2014,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2014,7.45,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2014,-0.37,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2014,113.90,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2014,-0.01,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2014,7.45,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2014,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2014,7.43,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2014,-2.69,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2014,-8.86,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2014,-3.65,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2014,7.43,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2014,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2014,3.78,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2015,-30.21,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2015,20.96,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2015,-1.10,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2015,3.78,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2015,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2015,2.68,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2015,20.35,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2015,28.09,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2015,-0.19,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2015,2.68,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2015,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2015,2.49,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2015,-13.56,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2015,37.23,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2015,22.21,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2015,2.49,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2015,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2015,24.69,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2015,-3.67,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2015,-0.63,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2015,3.16,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2015,24.69,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2015,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2015,27.86,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2016,-0.10,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2016,-65.01,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2016,-24.40,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2016,27.86,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2016,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2016,3.46,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2016,0.31,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2016,-24.84,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2016,0.06,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2016,3.46,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2016,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2016,3.53,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2016,3.66,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2016,9.01,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2016,-1.36,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2016,3.53,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2016,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2016,2.16,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2016,3.20,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2016,-33.44,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2016,0.17,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2016,2.16,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2016,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2016,2.33,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2017,0.00,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2017,-47.79,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2017,-0.68,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2017,2.33,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2017,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2017,1.65,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,0.19,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,-25.73,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,1.94,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,1.65,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,3.59,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,2.90,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-17.65,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-0.63,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,3.59,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,2.96,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,0.31,PPI
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,-18.69,PPI
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,-1.35,PPI
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,2.96,PPI
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,PPI
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,1.61,PPI
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2021,4.94,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2021,-0.02,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2021,-1.67,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2021,23.04,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2021,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2021,21.38,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2021,-70.00,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2021,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2021,-5.98,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2021,21.38,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2021,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2021,15.39,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2021,0.35,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2021,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2021,-0.99,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2021,15.39,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2021,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2021,14.41,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2021,213.79,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2021,-0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2021,195.81,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2021,14.41,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2021,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2021,210.21,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2022,51.74,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2022,-0.02,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2022,38.85,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2022,210.21,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2022,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2022,249.07,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2022,-191.48,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2022,0.02,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2022,-174.90,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2022,249.07,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2022,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2022,74.17,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2022,155.92,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2022,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2022,47.22,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2022,74.17,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2022,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2022,121.39,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2022,-23.24,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2022,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2022,-93.05,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2022,121.39,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2022,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2022,28.34,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2023,1.62,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2023,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2023,5.31,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2023,28.34,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2023,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2023,33.65,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2023,6.14,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2023,-0.01,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2023,2.03,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2023,33.65,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2023,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2023,35.67,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2023,-20.59,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2023,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2023,-18.73,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2023,35.67,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2023,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2023,16.95,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2023,-2.34,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2023,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2023,2.00,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2023,16.95,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2023,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2023,18.95,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2024,23.33,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2024,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2024,-16.45,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2024,18.95,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2024,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2024,2.50,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2024,-95.88,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2024,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2024,14.22,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2024,2.50,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2024,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2024,16.72,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2024,-28.74,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2024,57.97,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2024,11.95,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2024,16.72,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2024,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2024,28.67,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,347.26,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,-224.62,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,-9.01,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,29.12,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,20.11,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,-327.09,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,4.98,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,15.32,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,20.11,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,35.43,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,405.00,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,-0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,51.89,PTL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,35.43,PTL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,PTL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,87.32,PTL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2018,198.44,PTL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2018,0.00,PTL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2018,185.35,PTL
